case_id,experiment,scenario,dataset,algorithm,value_quantifier,method_variant,reference_group,seed,artificial_low_count,interaction_order,equivalent_mc_paths,feature_subset_count,feature_subset_seed,contribution_threshold,threshold_mode,relative_threshold_factor,effective_contribution_threshold,runtime_seconds,mode,high_group_count,low_group_count,group_checks,triggered_coalition_audits,coalition_evaluation_requests,unique_value_evaluations,actual_value_function_calls,total_marginal_samples,marginal_sample_reduction_vs_mc,request_reduction_vs_mc,known_low_capture_ratio,candidate_low_screening_ratio,reference_case_id,reference_algorithm,all_nmae,all_rmse,spearman,high_nmae,high_rmse,high_recall,high_precision,low_recall,low_precision,tail_total_abs_error,true_high_count,true_low_count,mean_true_high_samples,mean_true_low_samples,low_to_high_sampling_ratio,artificial_reference_low_rate,verified_artificial_low_recall,max_estimated_certified_low_contribution
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed67__tmc__b100__9afe7e5d2a2a,l1_low_tail_scaling,contextual_tail,synthetic,tmc,dataset_default,default,contextual_tail_low16_order0,67,16,0,100,0,11,0.04,relative,0.5,0.025,0.011827499998616986,,,,,,1927,1691,1691,1925,0.03749999999999998,0.03649999999999998,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.0008533155248271675,0.002077319971144484,0.7450752939357432,0.003271527341294836,0.004606024710402516,1.0,1.0,1.0,1.0,0.003959773727215704,4,16,100.0,95.3125,0.953125,1.0,1.0,0.0062602137020741746
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed89__antithetic_mc__b100__178599bc3d7c,l1_low_tail_scaling,contextual_tail,synthetic,antithetic_mc,dataset_default,default,contextual_tail_low16_order0,89,16,0,100,0,11,0.04,relative,0.5,0.025,0.020457900000110385,,,,,,2000,1688,1688,2000,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.0003900000000000341,0.0011502173707608233,0.5978032078904558,0.001950000000000101,0.00257196422992228,1.0,1.0,1.0,1.0,2.498001805406602e-16,4,16,100.0,100.0,1.0,1.0,1.0,0.00625000000000001
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed89__dtg_shapley__b100__d4288f117996,l1_low_tail_scaling,contextual_tail,synthetic,dtg_shapley,dataset_default,default,contextual_tail_low16_order0,89,16,0,100,0,11,0.04,relative,0.5,0.025,0.01911859999927401,adaptive_probability_sampling,20,0,24,1,1350,1048,1048,708,0.646,0.32599999999999996,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.001808568994775504,0.002288490132218938,0.6818328286679879,0.0015319855497656666,0.0017325551014144098,1.0,0.2,0.0,0.0,0.006127942199062292,4,16,100.0,19.25,0.1925,1.0,0.0,
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed89__kernel_shap__b100__8fb112ff6056,l1_low_tail_scaling,contextual_tail,synthetic,kernel_shap,dataset_default,default,contextual_tail_low16_order0,89,16,0,100,0,11,0.04,relative,0.5,0.025,0.035591899999417365,,,,,,2002,1763,1763,,,-0.0009999999999998899,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.0037227390267884158,0.0044281585973908865,0.7450752939357432,0.0034368451590788378,0.003520944674126327,1.0,1.0,1.0,1.0,0.006554388056915633,4,16,,,,1.0,1.0,0.012515453987248926
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed89__mc__b100__c0f5bb0831da,l1_low_tail_scaling,contextual_tail,synthetic,mc,dataset_default,default,contextual_tail_low16_order0,89,16,0,100,0,11,0.04,relative,0.5,0.025,0.017678599999271682,,,,,,2000,1676,1676,2000,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.00136249999999997,0.003512086274566578,0.5553478981324771,0.006431249999999795,0.007848974853443902,1.0,1.0,1.0,1.0,0.0005250000000002891,4,16,100.0,100.0,1.0,1.0,1.0,0.006375000000000002
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed89__stratified__b100__5c195893e3fa,l1_low_tail_scaling,contextual_tail,synthetic,stratified,dataset_default,default,contextual_tail_low16_order0,89,16,0,100,0,11,0.04,relative,0.5,0.025,0.02109550000022864,,,,,,2002,1682,1682,1000,0.5,-0.0009999999999998899,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.001874627938006795,0.004626679596576205,0.7450752939357432,0.008738068356769029,0.010338912878350023,1.0,1.0,1.0,1.0,0.001590885764138364,4,16,50.0,50.0,1.0,1.0,1.0,0.0064456532895412
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed89__tmc__b100__321d08e21905,l1_low_tail_scaling,contextual_tail,synthetic,tmc,dataset_default,default,contextual_tail_low16_order0,89,16,0,100,0,11,0.04,relative,0.5,0.025,0.01676709999992454,,,,,,1928,1676,1676,1926,0.03700000000000003,0.03600000000000003,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.0015764178691738931,0.0035727198363024997,0.5395372818155382,0.00643923776962119,0.007952415586689094,1.0,1.0,1.0,1.0,0.005550806978732392,4,16,100.0,95.375,0.95375,1.0,1.0,0.006360299663130377
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,l1_low_tail_scaling,contextual_tail,synthetic,analytic_reference,dataset_default,default,contextual_tail_low32_order0,11,32,0,0,0,11,0.04,relative,0.5,0.013888888888888888,0.00021410000044852495,analytic_reference,,,,,0,0,0,,,,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4,32,,,,1.0,1.0,0.0031249999999999967
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__antithetic_mc__b100__2526d28f849b,l1_low_tail_scaling,contextual_tail,synthetic,antithetic_mc,dataset_default,default,contextual_tail_low32_order0,11,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.0304178000005777,,,,,,3600,3350,3350,3600,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,0.0001333333333334216,0.0004898979485567327,0.5465664011631656,0.0012000000000003466,0.0014696938456701981,1.0,1.0,1.0,1.0,1.8457457784393227e-15,4,32,100.0,100.0,1.0,1.0,1.0,0.003124999999999995
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__dtg_shapley__b100__33de5ab47a27,l1_low_tail_scaling,contextual_tail,synthetic,dtg_shapley,dataset_default,default,contextual_tail_low32_order0,11,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.04853430000002845,adaptive_probability_sampling,6,30,24,0,1710,1518,1518,950,0.7361111111111112,0.5255555555555556,0.9375,0.9375,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,0.0010583113439118748,0.001526614946750885,0.5457216303318917,0.0034500413182411357,0.0037430179964811545,1.0,0.6666666666666666,0.9375,1.0,0.003917571174588505,4,32,100.0,17.1875,0.171875,1.0,0.9375,0.004809693794113642
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__kernel_shap__b100__d19cf311ab75,l1_low_tail_scaling,contextual_tail,synthetic,kernel_shap,dataset_default,default,contextual_tail_low32_order0,11,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.1038552999998501,,,,,,3602,3443,3443,,,-0.0005555555555556424,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,0.0018697893694467522,0.0022327376625191245,0.5457216303318917,0.0021866523699852272,0.0024640162591381444,1.0,1.0,1.0,1.0,0.0034483563103445553,4,32,,,,1.0,1.0,0.006728363996071993
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__mc__b100__10ee79499575,l1_low_tail_scaling,contextual_tail,synthetic,mc,dataset_default,default,contextual_tail_low32_order0,11,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.03870760000063456,,,,,,3600,3351,3351,3600,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,0.0005861111111111091,0.0016482261087470904,0.5457567509439776,0.0047781249999999525,0.0049401456519519915,1.0,1.0,1.0,1.0,0.0017125000000003388,4,32,100.0,100.0,1.0,1.0,1.0,0.003162499999999984
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__stratified__b100__64c23bc0bbe0,l1_low_tail_scaling,contextual_tail,synthetic,stratified,dataset_default,default,contextual_tail_low32_order0,11,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.041715600000316044,,,,,,3602,3334,3334,1800,0.5,-0.0005555555555556424,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,0.0008907079443529205,0.0030095618716775466,0.5457216303318917,0.007533292147172063,0.009026146282799305,1.0,1.0,1.0,1.0,0.0007756727073034292,4,32,50.0,50.0,1.0,1.0,1.0,0.0032434102141680183
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__tmc__b100__d3c2a07be4c1,l1_low_tail_scaling,contextual_tail,synthetic,tmc,dataset_default,default,contextual_tail_low32_order0,11,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.03210869999929855,,,,,,3449,3332,3332,3447,0.04249999999999998,0.04194444444444445,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,0.0007228696870516827,0.0017393435951100578,0.5457567509439776,0.004776844646157272,0.005175220581326671,1.0,1.0,1.0,1.0,0.006915930149231572,4,32,100.0,95.21875,0.9521875,1.0,1.0,0.003055028224437696
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed23__antithetic_mc__b100__9953e5a35b5f,l1_low_tail_scaling,contextual_tail,synthetic,antithetic_mc,dataset_default,default,contextual_tail_low32_order0,23,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.03178269999989425,,,,,,3600,3360,3360,3600,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,6.666666666676109e-05,0.0002449489742782285,0.5466722735905339,0.0006000000000002462,0.0007348469228346856,1.0,1.0,1.0,1.0,2.4702462297909733e-15,4,32,100.0,100.0,1.0,1.0,1.0,0.003124999999999998
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed23__dtg_shapley__b100__fafe02380a7b,l1_low_tail_scaling,contextual_tail,synthetic,dtg_shapley,dataset_default,default,contextual_tail_low32_order0,23,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.03646649999973306,adaptive_probability_sampling,5,31,24,0,1778,1532,1532,984,0.7266666666666667,0.5066666666666666,0.96875,0.96875,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,0.0009950125260806417,0.001278330099597142,0.5457567509439776,0.001723718904828933,0.0021205321224852737,1.0,0.8,0.96875,1.0,0.0028775764001613274,4,32,100.0,18.25,0.1825,1.0,0.96875,0.005974550378830448
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed23__kernel_shap__b100__5db2c03c43dd,l1_low_tail_scaling,contextual_tail,synthetic,kernel_shap,dataset_default,default,contextual_tail_low32_order0,23,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.08777349999945727,,,,,,3602,3446,3446,,,-0.0005555555555556424,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,0.002213815066860718,0.0027424910702557237,0.5457216303318917,0.002315577617955547,0.0031579187758996033,1.0,1.0,1.0,1.0,0.009262310471823451,4,32,,,,1.0,1.0,0.010032578842757418
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed23__mc__b100__56343623bc8c,l1_low_tail_scaling,contextual_tail,synthetic,mc,dataset_default,default,contextual_tail_low32_order0,23,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.04953190000014729,,,,,,3600,3350,3350,3600,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,0.00046041666666671495,0.0014058070289972436,0.5457216303318917,0.003706250000000407,0.004213093430011079,1.0,1.0,1.0,1.0,0.0016250000000002374,4,32,100.0,100.0,1.0,1.0,1.0,0.003162499999999991
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed23__stratified__b100__bb9144e9eac2,l1_low_tail_scaling,contextual_tail,synthetic,stratified,dataset_default,default,contextual_tail_low32_order0,23,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.042775400001119124,,,,,,3602,3326,3326,1800,0.5,-0.0005555555555556424,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,0.0008318397643264194,0.002846166015124693,0.5457567509439776,0.0069175862598282074,0.00853492637612073,1.0,1.0,1.0,1.0,0.001809622895738841,4,32,50.0,50.0,1.0,1.0,1.0,0.00320649485766914
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed23__tmc__b100__e4649b462883,l1_low_tail_scaling,contextual_tail,synthetic,tmc,dataset_default,default,contextual_tail_low32_order0,23,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.031918899998345296,,,,,,3445,3332,3332,3443,0.043611111111111156,0.043055555555555514,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,0.0007162865816942258,0.0016403353775711123,0.5457567509439776,0.004705390486489623,0.004877710286825186,1.0,1.0,1.0,1.0,0.006964754995033698,4,32,100.0,95.09375,0.9509375,1.0,1.0,0.0030806372518200837
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed42__antithetic_mc__b100__2bbf0bc2c082,l1_low_tail_scaling,contextual_tail,synthetic,antithetic_mc,dataset_default,default,contextual_tail_low32_order0,42,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.0341244999999617,,,,,,3600,3350,3350,3600,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,0.00028333333333338274,0.0010885770528537898,0.5471317660944198,0.0025499999999999967,0.0032657311585613693,1.0,1.0,1.0,1.0,1.8318679906315083e-15,4,32,100.0,100.0,1.0,1.0,1.0,0.003124999999999995
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed42__dtg_shapley__b100__60fc8e66a594,l1_low_tail_scaling,contextual_tail,synthetic,dtg_shapley,dataset_default,default,contextual_tail_low32_order0,42,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.03608239999994112,adaptive_probability_sampling,4,32,24,0,1758,1570,1570,974,0.7294444444444445,0.5122222222222222,1.0,1.0,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,0.0013094808761077014,0.0015618006066631445,0.5457567509439776,0.0024184953989180823,0.0026863017858111717,1.0,1.0,1.0,1.0,0.0021568537172780983,4,32,100.0,17.9375,0.179375,1.0,1.0,0.0055643302685928235
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed42__kernel_shap__b100__627986eb0199,l1_low_tail_scaling,contextual_tail,synthetic,kernel_shap,dataset_default,default,contextual_tail_low32_order0,42,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.09090769999966142,,,,,,3602,3445,3445,,,-0.0005555555555556424,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,0.0022418007191141866,0.0027678895993673482,0.5457216303318917,0.002953702884900867,0.0032725836721240243,1.0,1.0,1.0,1.0,0.002018113659400869,4,32,,,,1.0,1.0,0.009420870763769136
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed42__mc__b100__e237e190ef5e,l1_low_tail_scaling,contextual_tail,synthetic,mc,dataset_default,default,contextual_tail_low32_order0,42,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.036099699998885626,,,,,,3600,3349,3349,3600,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,0.00024722222222225103,0.0006543059830419989,0.5457567509439776,0.0018656250000003288,0.001956329870574239,1.0,1.0,1.0,1.0,0.0005374999999996077,4,32,100.0,100.0,1.0,1.0,1.0,0.00331249999999998
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed42__stratified__b100__b727c043ee90,l1_low_tail_scaling,contextual_tail,synthetic,stratified,dataset_default,default,contextual_tail_low32_order0,42,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.04274550000081945,,,,,,3602,3325,3325,1800,0.5,-0.0005555555555556424,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,0.00047211254271729863,0.0014571738967129066,0.5457567509439776,0.003772339983375131,0.004366395803254319,1.0,1.0,1.0,1.0,9.351620947696537e-05,4,32,50.0,50.0,1.0,1.0,1.0,0.003238431698531429
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed42__tmc__b100__0a52da57b42a,l1_low_tail_scaling,contextual_tail,synthetic,tmc,dataset_default,default,contextual_tail_low32_order0,42,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.030565799999749288,,,,,,3435,3334,3334,3433,0.046388888888888924,0.04583333333333328,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,0.00038869592699282765,0.0008481705475626252,0.5457216303318917,0.002097950917621938,0.0024864040080661534,1.0,1.0,1.0,1.0,0.005130882149461086,4,32,100.0,94.78125,0.9478125,1.0,1.0,0.0032956389388545566
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed67__antithetic_mc__b100__725849552604,l1_low_tail_scaling,contextual_tail,synthetic,antithetic_mc,dataset_default,default,contextual_tail_low32_order0,67,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.032376499999372754,,,,,,3600,3362,3362,3600,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,0.00011666666666676248,0.00044158804331643955,0.5467428893983065,0.0010500000000006268,0.0013247641299493186,1.0,1.0,1.0,1.0,1.0130785099704553e-15,4,32,100.0,100.0,1.0,1.0,1.0,0.0031249999999999932
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed67__dtg_shapley__b100__d08d1aff60e3,l1_low_tail_scaling,contextual_tail,synthetic,dtg_shapley,dataset_default,default,contextual_tail_low32_order0,67,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.034957500000018626,adaptive_probability_sampling,4,32,24,0,1726,1468,1468,958,0.7338888888888888,0.5211111111111111,1.0,1.0,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,0.0010786985639166659,0.0014600650093998695,0.5457918783376319,0.002226853593408084,0.0029511820697782597,1.0,1.0,1.0,1.0,0.0014807812460083392,4,32,100.0,17.4375,0.174375,1.0,1.0,0.006674812734942313
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed67__kernel_shap__b100__9fc984994d2d,l1_low_tail_scaling,contextual_tail,synthetic,kernel_shap,dataset_default,default,contextual_tail_low32_order0,67,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.08910269999978482,,,,,,3602,3449,3449,,,-0.0005555555555556424,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,0.0025944143541705685,0.0031157423435201597,0.5457216303318917,0.0030714187992280616,0.0038825281297810337,1.0,1.0,1.0,1.0,0.006937180763550807,4,32,,,,1.0,1.0,0.008583510283767283
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed67__mc__b100__24292085a4a1,l1_low_tail_scaling,contextual_tail,synthetic,mc,dataset_default,default,contextual_tail_low32_order0,67,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.035318000000188476,,,,,,3600,3359,3359,3600,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,0.0004597222222221663,0.0014411336924255655,0.5458270125150371,0.0038312499999996336,0.004321186902923468,1.0,1.0,1.0,1.0,0.000724999999999143,4,32,100.0,100.0,1.0,1.0,1.0,0.0032499999999999808
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed67__stratified__b100__291f44c2f387,l1_low_tail_scaling,contextual_tail,synthetic,stratified,dataset_default,default,contextual_tail_low32_order0,67,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.04299449999962235,,,,,,3602,3334,3334,1800,0.5,-0.0005555555555556424,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,0.0008130614167366781,0.0029026736569910693,0.5457567509439776,0.006717201367544803,0.008704090591424851,1.0,1.0,1.0,1.0,0.0003867803985225654,4,32,50.0,50.0,1.0,1.0,1.0,0.0032979935766826508
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed67__tmc__b100__03204d529907,l1_low_tail_scaling,contextual_tail,synthetic,tmc,dataset_default,default,contextual_tail_low32_order0,67,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.0317921000005299,,,,,,3425,3338,3338,3423,0.04916666666666669,0.04861111111111116,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,0.0005876776199244776,0.001492010823528539,0.5457918783376319,0.003953554216109524,0.004444447954402985,1.0,1.0,1.0,1.0,0.0052838213643054965,4,32,100.0,94.46875,0.9446875,1.0,1.0,0.003145880783701811
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed89__antithetic_mc__b100__3ed3733c8e7a,l1_low_tail_scaling,contextual_tail,synthetic,antithetic_mc,dataset_default,default,contextual_tail_low32_order0,89,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.03174589999980526,,,,,,3600,3346,3346,3600,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,6.666666666680003e-05,0.0002449489742783947,0.5464958537087042,0.0006000000000006521,0.0007348469228351841,1.0,1.0,1.0,1.0,2.275957200481571e-15,4,32,100.0,100.0,1.0,1.0,1.0,0.0031249999999999993
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed89__dtg_shapley__b100__d1a353c7767c,l1_low_tail_scaling,contextual_tail,synthetic,dtg_shapley,dataset_default,default,contextual_tail_low32_order0,89,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.03396199999951932,adaptive_probability_sampling,4,32,24,0,1746,1509,1509,968,0.731111111111111,0.5155555555555555,1.0,1.0,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,0.0012382505746644352,0.0015368739057626051,0.5457567509439776,0.0024441041772665408,0.0027866624371580386,1.0,1.0,1.0,1.0,0.0019011280511980755,4,32,100.0,17.75,0.1775,1.0,1.0,0.005862589858554625
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed89__kernel_shap__b100__cf0f384ba620,l1_low_tail_scaling,contextual_tail,synthetic,kernel_shap,dataset_default,default,contextual_tail_low32_order0,89,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.08742820000043139,,,,,,3602,3453,3453,,,-0.0005555555555556424,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,0.0020897701431665684,0.0024748486634787025,0.5457216303318917,0.0028294001137045173,0.0032206144822376674,1.0,1.0,1.0,1.0,0.00039931801770395903,4,32,,,,1.0,1.0,0.0071381727555970016
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed89__mc__b100__b88bfd1e3270,l1_low_tail_scaling,contextual_tail,synthetic,mc,dataset_default,default,contextual_tail_low32_order0,89,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.03602349999891885,,,,,,3600,3347,3347,3600,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,0.00129791666666662,0.004335102803791863,0.5457918783376319,0.011265624999999623,0.013004123444603896,1.0,1.0,1.0,1.0,0.0012624999999996528,4,32,100.0,100.0,1.0,1.0,1.0,0.003262499999999988
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed89__stratified__b100__9f31db0d95d0,l1_low_tail_scaling,contextual_tail,synthetic,stratified,dataset_default,default,contextual_tail_low32_order0,89,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.04148419999910402,,,,,,3602,3327,3327,1800,0.5,-0.0005555555555556424,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,0.0006157734119377661,0.002035885485440109,0.5457918783376319,0.005059243770691349,0.0061032653531419125,1.0,1.0,1.0,1.0,0.0007144101759890831,4,32,50.0,50.0,1.0,1.0,1.0,0.003258407388046688
l1_low_tail_scaling__contextual_tail__synthetic__low32__seed89__tmc__b100__8bf28da70d88,l1_low_tail_scaling,contextual_tail,synthetic,tmc,dataset_default,default,contextual_tail_low32_order0,89,32,0,100,0,11,0.04,relative,0.5,0.013888888888888888,0.030290599999716505,,,,,,3440,3327,3327,3438,0.04500000000000004,0.0444444444444444,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low32__seed11__analytic_reference__b0__82b8bec337eb,analytic_reference,0.001312389432468886,0.0044124328671204,0.5457567509439776,0.010753829514299002,0.013229133204857786,1.0,1.0,1.0,1.0,0.004230701511683935,4,32,100.0,94.9375,0.949375,1.0,1.0,0.003118947606710756
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,l1_low_tail_scaling,contextual_tail,synthetic,analytic_reference,dataset_default,default,contextual_tail_low8_order0,11,8,0,0,0,11,0.04,relative,0.5,0.041666666666666664,0.00017409999964002054,analytic_reference,,,,,0,0,0,,,,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4,8,,,,1.0,1.0,0.012500000000000226
