experiment,scenario,dataset,algorithm,value_quantifier,artificial_low_count,interaction_order,equivalent_mc_paths,contribution_threshold,threshold_mode,relative_threshold_factor,effective_contribution_threshold,feature_subset_count,feature_subset_seed,replicates,runtime_seconds_mean,runtime_seconds_std,coalition_evaluation_requests_mean,coalition_evaluation_requests_std,unique_value_evaluations_mean,unique_value_evaluations_std,actual_value_function_calls_mean,actual_value_function_calls_std,total_marginal_samples_mean,total_marginal_samples_std,marginal_sample_reduction_vs_mc_mean,marginal_sample_reduction_vs_mc_std,request_reduction_vs_mc_mean,request_reduction_vs_mc_std,all_nmae_mean,all_nmae_std,all_rmse_mean,all_rmse_std,spearman_mean,spearman_std,high_nmae_mean,high_nmae_std,high_rmse_mean,high_rmse_std,high_recall_mean,high_recall_std,high_precision_mean,high_precision_std,low_recall_mean,low_recall_std,low_precision_mean,low_precision_std,tail_total_abs_error_mean,tail_total_abs_error_std,known_low_capture_ratio_mean,known_low_capture_ratio_std,candidate_low_screening_ratio_mean,candidate_low_screening_ratio_std,artificial_reference_low_rate_mean,artificial_reference_low_rate_std,verified_artificial_low_recall_mean,verified_artificial_low_recall_std,mean_true_high_samples_mean,mean_true_high_samples_std,mean_true_low_samples_mean,mean_true_low_samples_std,low_to_high_sampling_ratio_mean,low_to_high_sampling_ratio_std,max_estimated_certified_low_contribution_mean,max_estimated_certified_low_contribution_std,high_group_count_mean,high_group_count_std,low_group_count_mean,low_group_count_std,group_checks_mean,group_checks_std,triggered_coalition_audits_mean,triggered_coalition_audits_std,focused_selection_rate,adaptive_sampling_rate
structured_text_public,documented_or_natural_low_tail,internet_advertisements,value_audit,mutual_information,0,0,0,0.04,relative,0.5,0.005,100,23,1,1.1053512999787927,0.0,102.0,0.0,102.0,0.0,102.0,0.0,,0.0,,0.0,,0.0,0.0029916105035125563,0.0,0.0059223958404338506,0.0,0.7865328049854233,0.0,0.009471158042170781,0.0,0.011670888976740052,0.0,0.92,0.0,0.8846153846153846,0.0,0.96,0.0,0.972972972972973,0.0,0.030236270450862524,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0037071980640437374,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,value_audit,dataset_default,0,0,0,0.04,relative,0.5,0.01,50,23,1,0.24296229999163188,0.0,52.0,0.0,52.0,0.0,52.0,0.0,,0.0,,0.0,,0.0,0.0034623435620073553,0.0,0.007465373899779535,0.0,0.987920013338769,0.0,0.010797780338589842,0.0,0.013913676655612045,0.0,1.0,0.0,0.875,0.0,0.9444444444444444,0.0,1.0,0.0,0.015008267004298262,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.008914836223347836,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,value_audit,dataset_default,0,0,0,0.04,relative,0.5,0.005,100,23,1,0.32644500001333654,0.0,102.0,0.0,102.0,0.0,102.0,0.0,,0.0,,0.0,,0.0,0.002744533631424561,0.0,0.0061536353017785875,0.0,0.903093112883244,0.0,0.010750671022185292,0.0,0.013668442817060061,0.0,1.0,0.0,0.7272727272727273,0.0,0.9285714285714286,0.0,1.0,0.0,0.07153767231636488,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.004992510026160284,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,value_audit,mutual_information,0,0,0,0.04,relative,0.5,0.01,50,23,1,0.5879296999773942,0.0,52.0,0.0,52.0,0.0,52.0,0.0,,0.0,,0.0,,0.0,0.0031099143165700172,0.0,0.005784522106994272,0.0,0.9439219276357412,0.0,0.008169857930153113,0.0,0.009854207590612302,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0044848301877665475,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.007934562676693792,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,dtg_shapley,mutual_information,0,0,100,0.04,relative,0.5,0.005,100,42,1,318.9203038000269,0.0,9670.0,0.0,8379.0,0.0,8379.0,0.0,6986.0,0.0,0.3014,0.0,0.03320000000000001,0.0,0.0005993640066944366,0.0,0.0010341732193865907,0.0,0.9708490849084909,0.0,0.0011078894589472514,0.0,0.0016763190422779974,0.0,1.0,0.0,0.6226415094339622,0.0,0.7014925373134329,0.0,1.0,0.0,0.00046040429720548004,0.0,,0.0,,0.0,,0.0,,0.0,99.87878787878788,0.0,55.07462686567164,0.0,0.5514146500507173,0.0,0.0025971206712339973,0.0,53.0,0.0,47.0,0.0,24.0,0.0,3.0,0.0,0.0,1.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,dtg_shapley,mutual_information,0,0,100,0.04,relative,0.5,0.01,50,42,1,53.641912000020966,0.0,3842.0,0.0,3108.0,0.0,3108.0,0.0,2074.0,0.0,0.5851999999999999,0.0,0.23199999999999998,0.0,0.0011396179366175792,0.0,0.0018375827836340074,0.0,0.9069387755102041,0.0,0.0018585938667033705,0.0,0.002906179398515166,0.0,1.0,0.0,0.47619047619047616,0.0,0.725,0.0,1.0,0.0,0.01610088688827896,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,26.85,0.0,0.2685,0.0,0.004883655978023242,0.0,21.0,0.0,29.0,0.0,24.0,0.0,2.0,0.0,0.0,1.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,dtg_shapley,dataset_default,0,0,100,0.04,relative,0.5,0.005,100,42,1,4.98517030000221,0.0,8130.0,0.0,6652.0,0.0,6652.0,0.0,4416.0,0.0,0.5584,0.0,0.18720000000000003,0.0,0.0006343969232364577,0.0,0.0009954414981874229,0.0,0.958031803180318,0.0,0.00108681882698348,0.0,0.0014658712504850096,0.0,1.0,0.0,0.6153846153846154,0.0,0.8026315789473685,0.0,1.0,0.0,0.011984774931730446,0.0,,0.0,,0.0,,0.0,,0.0,98.25,0.0,27.07894736842105,0.0,0.2756126958617919,0.0,0.002516686868470127,0.0,39.0,0.0,61.0,0.0,24.0,0.0,4.0,0.0,0.0,1.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,dtg_shapley,dataset_default,0,0,100,0.04,relative,0.5,0.01,50,42,1,1.1141946999996435,0.0,3158.0,0.0,2686.0,0.0,2686.0,0.0,1732.0,0.0,0.6536,0.0,0.3688,0.0,0.0013706264805896907,0.0,0.0034633323748683676,0.0,0.9643697478991596,0.0,0.0014876720987261557,0.0,0.0017973557964215143,0.0,1.0,0.0,0.6428571428571429,0.0,0.8780487804878049,0.0,1.0,0.0,0.013235597147752843,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,20.29268292682927,0.0,0.2029268292682927,0.0,0.004585507016493339,0.0,14.0,0.0,36.0,0.0,24.0,0.0,1.0,0.0,0.0,1.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,mc,mutual_information,0,0,100,0.04,relative,0.5,0.01,50,42,1,80.37680129997898,0.0,5000.0,0.0,4785.0,0.0,4785.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.00034113404139343825,0.0,0.0008217386293075406,0.0,0.9988475390156062,0.0,0.0011910888333877049,0.0,0.00179214407220582,0.0,1.0,0.0,0.9090909090909091,0.0,0.975,0.0,1.0,0.0,0.0015831469309109947,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,100.0,0.0,1.0,0.0,0.009003287628908683,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,mc,dataset_default,0,0,100,0.04,relative,0.5,0.01,50,42,1,1.816236199985724,0.0,5000.0,0.0,4785.0,0.0,4785.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0003189750673811055,0.0,0.000678524968985579,0.0,0.9951020408163266,0.0,0.0008434081239246992,0.0,0.0010343761532662199,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.329028078555979e-05,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,100.0,0.0,1.0,0.0,0.00737145464683751,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,mc,dataset_default,0,0,100,0.04,relative,0.5,0.005,100,42,1,7.251238800003193,0.0,10000.0,0.0,9826.0,0.0,9826.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0007138853673041786,0.0,0.002163316863445505,0.0,0.9696849684968497,0.0,0.002644286998346535,0.0,0.0043949088564869555,0.0,0.9583333333333334,0.0,1.0,0.0,1.0,0.0,0.987012987012987,0.0,0.0027650789921009333,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,100.0,0.0,1.0,0.0,0.004929707901592082,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,mc,mutual_information,0,0,100,0.04,relative,0.5,0.005,100,42,1,351.834202500002,0.0,10000.0,0.0,9826.0,0.0,9826.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0005506416908340592,0.0,0.0014015659843778917,0.0,0.9934593459345935,0.0,0.001495772704217328,0.0,0.0024322816405282373,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0008930071883299362,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,100.0,0.0,1.0,0.0,0.004486353172441505,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,mc_reference,dataset_default,0,0,600,0.04,relative,0.5,0.01,50,42,1,8.806651999999303,0.0,30000.0,0.0,28021.0,0.0,28021.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,600.0,0.0,600.0,0.0,1.0,0.0,0.007439960319335953,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,mc_reference,dataset_default,0,0,600,0.04,relative,0.5,0.005,100,42,1,37.30301189998863,0.0,60000.0,0.0,58332.0,0.0,58332.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,600.0,0.0,600.0,0.0,1.0,0.0,0.004823548651344077,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,mc_reference,mutual_information,0,0,600,0.04,relative,0.5,0.01,50,42,1,474.4072450999811,0.0,30000.0,0.0,28021.0,0.0,28021.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,600.0,0.0,600.0,0.0,1.0,0.0,0.009608317757824293,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,mc_reference,mutual_information,0,0,600,0.04,relative,0.5,0.005,100,42,1,2111.108790599974,0.0,60000.0,0.0,58332.0,0.0,58332.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,600.0,0.0,600.0,0.0,1.0,0.0,0.00452835303871062,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,value_audit,mutual_information,0,0,0,0.04,relative,0.5,0.005,100,42,1,1.4128207000321709,0.0,102.0,0.0,102.0,0.0,102.0,0.0,,0.0,,0.0,,0.0,0.003709639691085852,0.0,0.0068977970118579415,0.0,0.8466356642044488,0.0,0.00978847659593044,0.0,0.011921374777613212,0.0,0.9393939393939394,0.0,1.0,0.0,1.0,0.0,0.9710144927536232,0.0,0.030540036022701958,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.00407051311441379,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,value_audit,dataset_default,0,0,0,0.04,relative,0.5,0.01,50,42,1,0.24319460001424886,0.0,52.0,0.0,52.0,0.0,52.0,0.0,,0.0,,0.0,,0.0,0.00541844834923254,0.0,0.011355312780943892,0.0,0.9792603041942983,0.0,0.02001962153887669,0.0,0.02304236095198198,0.0,1.0,0.0,0.8181818181818182,0.0,0.9512195121951219,0.0,1.0,0.0,0.08457540761099895,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.00802707176985788,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,value_audit,mutual_information,0,0,0,0.04,relative,0.5,0.01,50,42,1,0.6244982000207528,0.0,52.0,0.0,52.0,0.0,52.0,0.0,,0.0,,0.0,,0.0,0.003949337062146122,0.0,0.008104962013077394,0.0,0.9461017456337582,0.0,0.014655377743468196,0.0,0.017635545713199644,0.0,1.0,0.0,0.8333333333333334,0.0,0.95,0.0,1.0,0.0,0.023927551412285808,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.009451617117785823,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,value_audit,dataset_default,0,0,0,0.04,relative,0.5,0.005,100,42,1,0.3211421000014525,0.0,102.0,0.0,102.0,0.0,102.0,0.0,,0.0,,0.0,,0.0,0.005042822317525104,0.0,0.010947341542153311,0.0,0.8921904673167413,0.0,0.015319290044000983,0.0,0.021421606144053564,0.0,0.9166666666666666,0.0,0.7333333333333333,0.0,0.8947368421052632,0.0,0.9714285714285714,0.0,0.08256393071367944,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.003918300813275402,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,spambase,dtg_shapley,dataset_default,0,0,100,0.04,relative,0.5,0.008771929824561403,57,11,1,2.5691844999964815,0.0,5502.0,0.0,5046.0,0.0,5046.0,0.0,4760.0,0.0,0.16491228070175434,0.0,0.03508771929824561,0.0,0.014528181731877364,0.0,0.03158627200461136,0.0,0.975030286714228,0.0,0.015039584554093132,0.0,0.029577686050100464,0.0,1.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.171540697612949,0.0,,0.0,,0.0,,0.0,,0.0,99.33333333333333,0.0,77.85714285714286,0.0,0.7837967401725792,0.0,,0.0,57.0,0.0,0.0,0.0,24.0,0.0,14.0,0.0,0.0,1.0
structured_text_public,documented_or_natural_low_tail,spambase,dtg_shapley,mutual_information,0,0,100,0.04,relative,0.5,0.008771929824561403,57,11,1,195.84438019996742,0.0,5794.0,0.0,5584.0,0.0,5584.0,0.0,5700.0,0.0,0.0,0.0,-0.0161403508771929,0.0,0.001010244015682576,0.0,0.0017424669195100322,0.0,0.9969713285771975,0.0,0.0016372076404861575,0.0,0.0022445392449164056,0.0,1.0,0.0,0.8947368421052632,0.0,0.8260869565217391,0.0,1.0,0.0,0.0018539233109522192,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,19.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,spambase,mc,mutual_information,0,0,100,0.04,relative,0.5,0.008771929824561403,57,11,1,184.42955820000498,0.0,5700.0,0.0,5484.0,0.0,5484.0,0.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.0016621025215408734,0.0,0.0025433127375741665,0.0,0.9874141876430206,0.0,0.0026881912842494694,0.0,0.0032749932070155847,0.0,0.9411764705882353,0.0,0.9696969696969697,0.0,0.9565217391304348,0.0,0.9166666666666666,0.0,0.0005330597347551966,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,100.0,0.0,1.0,0.0,0.008312278170031339,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,spambase,mc,dataset_default,0,0,100,0.04,relative,0.5,0.008771929824561403,57,11,1,2.8537701000168454,0.0,5700.0,0.0,5484.0,0.0,5484.0,0.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.012353685261361144,0.0,0.019315720127538467,0.0,0.9740207295732939,0.0,0.016306665922502944,0.0,0.020599927502639163,0.0,1.0,0.0,0.7894736842105263,0.0,0.9047619047619048,0.0,1.0,0.0,0.07365916946651119,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,spambase,mc_reference,mutual_information,0,0,600,0.04,relative,0.5,0.008771929824561403,57,11,1,1116.3341029000003,0.0,34200.0,0.0,32308.0,0.0,32308.0,0.0,34200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,600.0,0.0,600.0,0.0,1.0,0.0,0.007850129756040656,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,spambase,mc_reference,dataset_default,0,0,600,0.04,relative,0.5,0.008771929824561403,57,11,1,15.557221600000048,0.0,34200.0,0.0,32308.0,0.0,32308.0,0.0,34200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,600.0,0.0,600.0,0.0,1.0,0.0,0.00234343272526451,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,spambase,value_audit,mutual_information,0,0,0,0.04,relative,0.5,0.008771929824561403,57,11,1,0.767797399952542,0.0,59.0,0.0,59.0,0.0,59.0,0.0,,0.0,,0.0,,0.0,0.004987393550720603,0.0,0.008419685879751209,0.0,0.9505317000942254,0.0,0.008138103388998863,0.0,0.010869934882852358,0.0,0.9411764705882353,0.0,1.0,0.0,1.0,0.0,0.92,0.0,0.007585917165112976,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.007508619440004854,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,spambase,value_audit,dataset_default,0,0,0,0.04,relative,0.5,0.008771929824561403,57,11,1,0.05962679997901432,0.0,59.0,0.0,59.0,0.0,59.0,0.0,,0.0,,0.0,,0.0,0.0899556869677233,0.0,0.1489502220658303,0.0,0.1574909139857316,0.0,0.17139943020884696,0.0,0.22614702616204155,0.0,0.9333333333333333,0.0,0.4666666666666667,0.0,0.6190476190476191,0.0,0.9629629629629629,0.0,2.555888756507232,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.008455594161019146,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,spambase,dtg_shapley,mutual_information,0,0,100,0.04,relative,0.5,0.008771929824561403,57,23,1,194.3528929000022,0.0,5794.0,0.0,5586.0,0.0,5586.0,0.0,5700.0,0.0,0.0,0.0,-0.0161403508771929,0.0,0.0012260257195784029,0.0,0.00219858609640258,0.0,0.9952887333423072,0.0,0.001995094563208662,0.0,0.0028399142291194554,0.0,1.0,0.0,0.8947368421052632,0.0,0.8260869565217391,0.0,1.0,0.0,0.00047361766961144525,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,19.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,spambase,dtg_shapley,dataset_default,0,0,100,0.04,relative,0.5,0.008771929824561403,57,23,1,2.2287707999930717,0.0,5178.0,0.0,4627.0,0.0,4627.0,0.0,4136.0,0.0,0.27438596491228073,0.0,0.09192982456140353,0.0,0.015488089786632648,0.0,0.026892501474827926,0.0,0.9460896486741149,0.0,0.015087946546543806,0.0,0.019420866531634638,0.0,0.9411764705882353,0.0,0.8,0.0,0.9,0.0,0.972972972972973,0.0,0.08928080344098088,0.0,,0.0,,0.0,,0.0,,0.0,96.94117647058823,0.0,62.2,0.0,0.641626213592233,0.0,0.0,0.0,20.0,0.0,37.0,0.0,24.0,0.0,12.0,0.0,0.0,1.0
structured_text_public,documented_or_natural_low_tail,spambase,mc,dataset_default,0,0,100,0.04,relative,0.5,0.008771929824561403,57,23,1,2.821938200009754,0.0,5700.0,0.0,5491.0,0.0,5491.0,0.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.01593911457867364,0.0,0.027580477335305942,0.0,0.947301117243236,0.0,0.028157759933921694,0.0,0.038847171142391446,0.0,0.8823529411764706,0.0,0.9375,0.0,0.975,0.0,0.9512195121951219,0.0,0.07964321030291588,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,100.0,0.0,1.0,0.0,0.007192433786332915,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,spambase,mc,mutual_information,0,0,100,0.04,relative,0.5,0.008771929824561403,57,23,1,189.68346349999774,0.0,5700.0,0.0,5491.0,0.0,5491.0,0.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.00206073213795542,0.0,0.003356062306277027,0.0,0.9944137838201642,0.0,0.0033609636443496438,0.0,0.004332916622595443,0.0,0.9411764705882353,0.0,1.0,0.0,1.0,0.0,0.92,0.0,1.8520713688435775e-05,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,100.0,0.0,1.0,0.0,0.008276185563651119,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,spambase,mc_reference,mutual_information,0,0,600,0.04,relative,0.5,0.008771929824561403,57,23,1,1174.4313586000353,0.0,34200.0,0.0,32295.0,0.0,32295.0,0.0,34200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,600.0,0.0,600.0,0.0,1.0,0.0,0.008489113642887337,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,spambase,mc_reference,dataset_default,0,0,600,0.04,relative,0.5,0.008771929824561403,57,23,1,15.741807699989295,0.0,34200.0,0.0,32295.0,0.0,32295.0,0.0,34200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,600.0,0.0,600.0,0.0,1.0,0.0,0.007281846917521066,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,spambase,value_audit,dataset_default,0,0,0,0.04,relative,0.5,0.008771929824561403,57,23,1,0.057331599993631244,0.0,59.0,0.0,59.0,0.0,59.0,0.0,,0.0,,0.0,,0.0,0.09010668005148682,0.0,0.14985245835296246,0.0,0.14921254543007134,0.0,0.1519433460798303,0.0,0.2131825756783393,0.0,0.9411764705882353,0.0,0.5333333333333333,0.0,0.65,0.0,0.9629629629629629,0.0,2.5530438795776345,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.008455594161019146,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,spambase,value_audit,mutual_information,0,0,0,0.04,relative,0.5,0.008771929824561403,57,23,1,0.988221799954772,0.0,59.0,0.0,59.0,0.0,59.0,0.0,,0.0,,0.0,,0.0,0.0048259221119256865,0.0,0.007939869362945016,0.0,0.9501278772378516,0.0,0.007697487906096012,0.0,0.010190786296921628,0.0,0.9411764705882353,0.0,1.0,0.0,1.0,0.0,0.92,0.0,0.013362971572499757,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.007508619440004854,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,spambase,dtg_shapley,mutual_information,0,0,100,0.04,relative,0.5,0.008771929824561403,57,42,1,192.57634379999945,0.0,5794.0,0.0,5570.0,0.0,5570.0,0.0,5700.0,0.0,0.0,0.0,-0.0161403508771929,0.0,0.0011195156639634512,0.0,0.001995446711113746,0.0,0.9964328981020326,0.0,0.0018822249352338253,0.0,0.002615687198020052,0.0,1.0,0.0,0.868421052631579,0.0,0.7916666666666666,0.0,1.0,0.0,0.0009809676416805413,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,19.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,spambase,dtg_shapley,dataset_default,0,0,100,0.04,relative,0.5,0.008771929824561403,57,42,1,2.3232701999950223,0.0,5434.0,0.0,4733.0,0.0,4733.0,0.0,4040.0,0.0,0.2912280701754386,0.0,0.04701754385964907,0.0,0.02544008152478912,0.0,0.056289769970222406,0.0,0.9405707363036748,0.0,0.036319430198632964,0.0,0.05602182541228761,0.0,1.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.5447914529794944,0.0,,0.0,,0.0,,0.0,,0.0,99.33333333333333,0.0,60.714285714285715,0.0,0.6112176414189837,0.0,,0.0,57.0,0.0,0.0,0.0,24.0,0.0,10.0,0.0,0.0,1.0
structured_text_public,documented_or_natural_low_tail,spambase,mc,dataset_default,0,0,100,0.04,relative,0.5,0.008771929824561403,57,42,1,2.8006141999794636,0.0,5700.0,0.0,5483.0,0.0,5483.0,0.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.012308004453190146,0.0,0.020811169442242494,0.0,0.9637905505451608,0.0,0.0223567909963749,0.0,0.03135648098925102,0.0,0.9333333333333333,0.0,0.9333333333333333,0.0,0.9761904761904762,0.0,0.9761904761904762,0.0,0.003153315490598274,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,100.0,0.0,1.0,0.0,0.008625388112553926,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,spambase,mc,mutual_information,0,0,100,0.04,relative,0.5,0.008771929824561403,57,42,1,187.41829850000795,0.0,5700.0,0.0,5483.0,0.0,5483.0,0.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.001706475036845237,0.0,0.0029625332275885915,0.0,0.9911832009691749,0.0,0.0028260288594124587,0.0,0.003869568401514906,0.0,1.0,0.0,0.9705882352941176,0.0,0.9583333333333334,0.0,1.0,0.0,0.004010124739567411,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,100.0,0.0,1.0,0.0,0.008392240256966763,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
